1	"""Nous n'avons pas profité à l'actionnaire autant que nous le devrions"", a déclaré Edgar Woolard Jr., président-directeur général de Du Pont, dans une interview plusieurs mois avant son entrée en fonction en avril."
0	Le principal bénéficiaire sera Seagram Co., qui détient environ 23 % de Du Pont.
1	Un porte-parole de Seagram, la société montréalaise de vins et spiritueux contrôlée par la famille Bronfman, a déclaré que la société affichera un bénéfice avant impôts supplémentaire d'environ 33 millions de dollars par an en raison des dividendes supplémentaires de Du Pont.
0	Du Pont a également annoncé des plans pour une division d'actions 3 pour 1, bien que le dividende initial plus élevé soit payé sur les actions pré-divisées.
1	L'action de Du Pont a augmenté de 2,50 $ par action pour clôturer à 117.375 $ dans les échanges composites de la Bourse de New York hier.
0	Seagram a clôturé à 84,75 $, en hausse de 12,5 cents par action sur Big Board.
1	Le segment des produits industriels a dominé les gains de Du Pont au dernier trimestre, où le bénéfice a grimpé à 155 millions de dollars contre 99 millions de dollars un an plus tôt.
0	La société a bénéficié d'une demande toujours forte et de prix de vente plus élevés pour le dioxyde de titane, un pigment blanc utilisé dans les peintures, le papier et les plastiques.
0	"James Fallon, un New Providence, N.J., consultant en marketing pour l'industrie chimique, affirme que Du Pont détient toujours un avantage dans la fabrication du pigment parce que l'entreprise a été ""la première avec la technologie"" pour réduire les coûts."
0	Il a déclaré que Du Pont détient environ 23% du marché mondial, la plus grande part, à un moment où les utilisations croissantes du pigment l'ont maintenu en pénurie, bien que d'autres ajoutent désormais une capacité de production à faible coût.
1	Le bénéfice a grimpé à 98 millions de dollars contre 71 millions de dollars dans le segment pétrolier, la compagnie pétrolière Du Pont Conoco Inc. ayant été aidée par des prix du pétrole brut plus élevés qu'il y a un an et par des prix et des volumes de gaz naturel plus élevés.
0	Dans le segment des entreprises diversifiées, qui comprend les herbicides, le bénéfice est passé de 27 millions de dollars à 64 millions de dollars.
1	Un porte-parole a déclaré que l'utilisation d'herbicides dans certaines régions des États-Unis avait été retardée plus tôt dans l'année par de fortes pluies, augmentant ainsi les ventes au troisième trimestre.
0	Dans le segment des fibres, le bénéfice est passé de 155 millions de dollars à 180 millions de dollars, un gain que Du Pont attribue à une demande plus élevée aux États-Unis pour la plupart des produits textiles.
1	Deux segments ont affiché des bénéfices inférieurs pour le trimestre.
0	Les bénéfices du charbon sont tombés à 41 millions de dollars contre 58 millions de dollars, en partie à cause d'une grève des mineurs.
0	Et le bénéfice des polymères est tombé à 107 millions de dollars contre 122 millions de dollars au milieu de ce que Du Pont a appelé une baisse de la demande et des prix de vente sur certains marchés de l'emballage et industriels.
1	Pour les neuf mois, Du Pont a gagné 2 milliards de dollars, ou 8,46 $ par action, en hausse de 18% par rapport à 1,69 milliard de dollars, ou 7,03 $ par action, un an plus tôt.
0	Les ventes ont augmenté de 10 % à 26,54 milliards de dollars contre 24,05 milliards de dollars.
1	Le dividende majoré sera versé le 14 décembre aux détenteurs inscrits le 14 novembre.
0	15.
1	Le fractionnement d'actions, qui est soumis à l'approbation des détenteurs, serait payé à une date encore non précisée en janvier aux détenteurs inscrits le 21 décembre.
1	@Jacqhohanyi lucky loh ... Cette semaine, le week-end de la semaine prochaine va brûler 6 jours
0	#HiCollage @fotorusofficial FOOD STRIP ÉQUITE DE MASSAGE CONTRE LE STRESS.
1	UNE SEMAINE A HK A DUB UN HOSTING GIG...
0	Accueil chaleureux à l'aéroport de Colombo.
1	J'ai hâte de découvrir le Sri Lanka à la lumière du jour
1	Zoo en famille le jour du Vesak #piccollage
1	Un mercredi si lumineux et joyeux!
0	Retweetez-vous et dites-nous si vous vous préparez pour des cours de yoga pendant le déjeuner ou après le travail !
1	Notre toute dernière formation aujourd'hui :( Bloc C unissez-vous !
0	Nous avons encore une fois obtenu la plus haute affluence !
0	C'était un...
1	Un hamburger le matin me fait me sentir tellement aimé.. @sushiqi
1	Crique d'aventure avec mon p'tit boo hier, j'ai passé un si bon moment avec toi bébé.
0	Souvenez-vous que nous avons été...
0	Philip Morris Cos., New York, a adopté une mesure de défense conçue pour rendre une OPA hostile d'un coût prohibitif.
1	Le géant de l'alimentation, du tabac et de la brasserie a annoncé qu'il émettrait des droits d'achat d'actions ordinaires aux actionnaires inscrits le 8 novembre.
0	Dans certaines circonstances, les droits autoriseraient les détenteurs de Philip Morris à acheter des actions de la société ou de son acquéreur à moitié prix.
0	Le conseil d'administration n'est au courant d'aucune tentative de rachat de Philip Morris, a déclaré la société.
1	Au 30 septembre, Philip Morris avait 926 millions d'actions en circulation.
1	Dans les échanges composites à la Bourse de New York, les actions de Philip Morris ont clôturé hier à 43,50 $ chacune, en baisse de 1 $.
1	Sotheby's Holdings Inc., la société mère de la maison d'enchères Sotheby's, a déclaré que sa perte nette pour le troisième trimestre saisonnièrement lent s'était réduite par rapport à l'année précédente grâce à un bond des revenus d'exploitation.
1	La société basée à New York a déclaré une perte nette de 5,1 millions de dollars, ou 10 cents par action, au troisième trimestre, contre une perte nette de 6,2 millions de dollars, ou 12 cents par action un an plus tôt.
1	Les revenus d'exploitation ont bondi de 54 % au cours de la dernière période, passant de 27,7 millions de dollars à 42,9 millions de dollars.
1	La société a déclaré que 80% de ses ventes aux enchères sont généralement menées au cours des deuxième et quatrième trimestres, le trimestre en cours ayant commencé « extrêmement bien ».
1	Avant l'arrivée de Keep, que Google a lancé cette semaine, il n'y avait pas d'application de prise de notes par défaut pour Android.
0	C'était un trou flagrant, étant donné que l'iPhone d'Apple dispose d'applications Notes et Rappels intégrées qui peuvent être alimentées par Siri.
0	Au lieu de se contenter d'une application simple pour combler le vide, le géant de la recherche est allé encore plus loin.
0	Keep n'est pas simplement un endroit pour stocker toutes les demi-pensées aléatoires qui viennent à l'esprit : les utilisateurs peuvent créer des listes de tâches, ranger des photos et coder en couleur vos notes, le tout dans une interface bien conçue et facile à utiliser. .
0	À la seconde où vous vous connectez à quelque chose sur votre téléphone, il est également accessible depuis un navigateur Web PC via Google Drive.
0	Alternativement, vous pouvez enregistrer des éléments tout en travaillant sur votre ordinateur, et il apparaîtra instantanément sur votre téléphone, prêt à l'emploi lors de vos déplacements.
0	Le design n'est peut-être pas aussi progressif que l'application à faire Clear, mais Keep compense cela par sa simplicité et son efficacité.
0	Tout dans Keep est présenté comme un flux de tuiles Microsoft (MSFT, Fortune 500) Windows Phone.
0	Glisser vers la gauche ou la droite archivera les notes dont vous n'avez plus besoin (mais que vous ne voulez pas effacer entièrement).
0	En haut de l'application se trouve un champ de saisie de texte qui sert de point d'entrée principal pour toutes les nouvelles notes.
0	Et lorsque vous affichez une note spécifique, appuyez sur n'importe quelle partie de cette note (titre, corps, etc.)
0	vous permettra de le modifier.
0	L'expérience entière est sans friction.
0	Cela dit, il ne va pas encore conquérir le monde.
0	Les options d'organisation sont limitées : le codage couleur est votre seul choix et vous ne pouvez pas réorganiser vos notes.
0	Le partage avec d'autres est principalement limité aux e-mails et à Google+, et les fonctionnalités du bureau sont assez simples.
0	Mais c'est plus parce qu'il est nouveau que mal pensé.
0	Comme la plupart des choses sur Google, attendez-vous à ce que l'entreprise étoffe Keep au fil du temps et la transforme vraiment en notre tiroir à courrier indésirable Internet personnel.
0	Il est facile de prévoir le jour où les utilisateurs pourront envoyer n'importe quoi depuis leur navigateur Web ou Maps directement vers Keep.
0	La perspective de continuer à intégrer des fonctionnalités de services tels que Pinterest ou Pocket, ou même de faciliter le catalogue des médias en streaming, pourrait en faire quelque chose de grand.
0	Cela devrait effrayer Evernote.
0	Keep n'est en aucun cas la réinvention de la roue - il existe une pléthore d'applications tierces déjà disponibles pour Android.
0	Mais c'est un raffinement bien exécuté.
0	En comblant une lacune mineure mais importante de son écosystème mobile, Google donne à la concurrence une prétention de moins à la supériorité sur Android.
1	Ocean Drilling amp Exploration Co. vendra ses activités de forage sous contrat et a subi une perte de 50,9 millions de dollars sur les activités abandonnées au troisième trimestre en raison de la vente prévue.
0	La société d'exploration pétrolière et gazière et d'opérations de plongée de la Nouvelle-Orléans a ajouté qu'elle ne s'attend pas à d'autres impacts financiers négatifs de la restructuration.
1	Au troisième trimestre, la société, détenue à 61 % par Murphy Oil Corp. de l'Arkansas, a enregistré une perte nette de 46,9 millions de dollars, ou 91 cents par action, contre une perte retraitée de 9 millions de dollars, ou 18 cents par action. , il y a un an.
1	La dernière période a enregistré un bénéfice des activités poursuivies de 4 millions de dollars.
0	Les revenus ont augmenté de 13% à 77,3 millions de dollars contre 68,5 millions de dollars.
1	Ocean Drilling a annoncé qu'il offrira 15 à 20 % de l'activité de forage sous contrat par le biais d'un premier appel public à l'épargne dans un proche avenir.
0	Le bruit court depuis longtemps qu'Ocean Drilling vendrait l'unité pour se concentrer sur son activité principale de pétrole et de gaz.
0	Ocean Drilling a déclaré qu'il ne détiendra aucune action de la nouvelle société après la restructuration.
1	J'ai hâte d'y aller pour la soirée Kbox tmr avec @holdingontolove !!!
0	Ça fait trop longggggg~~~
1	Options Studio Oxley Rise est complet un dimanche !
0	Rejoignez notre cours privé individuel pour obtenir des résultats plus rapidement.
0	Écrivez-nous à...
0	#SBSAWARDS OMG OMG OMG LEE MIN HO !
0	Ma mère me manque.
1	Mardi peut-il déjà venir...
1	Se préparer pour une prochaine étape du voyage de #Philips à #Singapour avec les festivités d'aujourd'hui
0	Photo : Aaaa et c'est parti !
1	Livrer #prata à 125 ouvriers du bâtiment aujourd'hui pour montrer notre appréciation pour...
1	Chez ICA maintenant !
0	Aller à NUS plus tard
1	Fête de la pizza aujourd'hui pour célébrer neoyinlan Bday et neoyingfang pour avoir obtenu de bonnes notes pour elle...
1	#PechaKucha x INSEAD 2014 apporte des conférences inspirantes d'entrepreneurs, d'éducateurs de haut niveau et de leaders d'impact social
1	à tous les fans de football, souhaitez-vous regarder la finale de l'UEFA Champions League 2013 « EN DIRECT » ?
1	Putain si mon enrôlement est en septembre, je peux participer et m'entraîner pour 1 tournoi de combat supplémentaire.
1	:: J'ai cuisiné mee hongkong pour mon mari hier soir.
0	En dépit d'être malade :: @ Stitchy Home de Nadia!
1	Photo : Il y a un an, #Singapour souffrait d'une situation de #brume massive et cette chute, oubliée...
1	Le FBI a interrogé et libéré l'un des deux hommes recherchés la semaine dernière pour un interrogatoire en rapport avec le meurtre par un tireur embusqué d'un médecin dans la région de Buffalo, N.Y., qui a pratiqué des avortements.
1	Les deux hommes, Ronald Stauber et Michael Gingrich, ont été nommés jeudi dans un bulletin envoyé par le bureau du FBI à Cleveland aux services de police de tout le pays.
1	Les hommes n'ont pas été qualifiés de suspects et les responsables du FBI ont minimisé samedi la probabilité que l'un ou l'autre ait été impliqué dans le meurtre du médecin Barnett Slepian le 23 octobre.
1	"""Nous faisons des dizaines, voire des centaines d'interviews par jour"", a déclaré Paul Moskal, porte-parole du bureau du FBI à Buffalo."
1	« Je ne connais aucune information qui traiterait ces deux personnes différemment ou les placerait dans une autre catégorie parmi les centaines de pistes que nous enquêtons quotidiennement. »
0	Moskal a déclaré que l'un des deux hommes _ il a dit qu'il ne savait pas lequel _ avait été localisé, interrogé et relâché.
1	Dans son numéro de vendredi, The Hamilton (Ontario) Spectator a cité un officier du service de police d'Amherst, N.Y., disant que le FBI.
0	bulletin avait indiqué des liens possibles entre les deux hommes et James Charles Kopp, un opposant à l'avortement qui est recherché comme témoin important dans l'affaire.
1	Les responsables de la police d'Amherst ont refusé de commenter samedi.
1	Slepian, 52 ans, obstétricien et gynécologue, a été abattu par la fenêtre de la cuisine de sa maison à Amherst peu de temps après que lui et sa femme soient rentrés de la synagogue dans la nuit du vendredi 23 octobre.
0	Il était l'un des trois médecins à pratiquer des avortements dans la région de Buffalo.
0	Des enquêteurs au Canada et aux États-Unis enquêtent également sur quatre autres attaques de tireurs d'élite contre des médecins qui ont pratiqué des avortements au Canada et dans l'ouest de New York.
1	Moskal a déclaré que les deux hommes se sont apparemment présentés chez Slepian le lendemain de sa mort.
0	Ils essayaient d'assister à une veillée de prière pour Slepian mais avaient été envoyés chez lui par erreur, et un officier de police de service a pris leurs noms, a déclaré Moskal.
0	"""Ils étaient recherchés pour des entretiens simplement parce qu'ils se trouvaient littéralement dans la région après l'homicide"", a-t-il déclaré."
0	Les responsables du FBI ont déclaré qu'ils ne savaient pas si Stauber ou Gingrich avaient été impliqués dans des activités anti-avortement.
0	Les deux hommes vivraient dans la région de Cleveland.
0	L'inspecteur Keith MacCaskill du service de police de Winnipeg, un membre canadien d'un groupe de travail chargé de l'application de la loi enquêtant sur les cinq fusillades, a déclaré qu'il n'avait jamais entendu parler des hommes.
0	Moskal a souligné que personne n'a été nommé comme suspect dans la mort de Slepian.
0	"""Le simple fait que nous interrogions quelqu'un n'en fait pas un sujet ou un suspect dans ce domaine"", a-t-il déclaré."
0	Si vous avez besoin d'un entraîneur personnel.
1	Suivez @chxhizhar pour des trucs et astuces pour avoir un sablier.
0	#gratuitement
1	J'ai suivi une formation exténuante de camp de combat de 4 semaines qui m'a fait prendre conscience du côté cruel et dur des arts martiaux.
1	Marcher dans la rue la plus festive ici aujourd'hui avec mes cousins ​​!!
0	va faire du shopping, manger et faire la fête :-) ... Quels sont tes plans ??
0	Jayark Corp. a accepté de payer 4 millions de dollars en espèces, 2 millions de dollars de débentures convertibles à 12 % et 1,6 million d'actions ordinaires pour acquérir la société fermée Kofcoh Imports Inc.
1	Dans les échanges de gré à gré vendredi, Jayark a été coté à 87,5 cents, en baisse de 15,625 cents.
0	Au prix du marché, la transaction a une valeur totale indiquée de 7,4 millions de dollars.
0	Kofcoh est une société holding new-yorkaise de Rosalco Inc., qui importe des meubles et d'autres articles.
0	David L. Koffman, président et chef de la direction de Jayark, détient environ 40 % de Kofcoh, a déclaré Jayark.
0	Jayark, New York, distribue et loue du matériel audiovisuel et imprime des publicités promotionnelles pour les détaillants.
1	Au cours du trimestre terminé le 31 juillet, Jayark avait en moyenne 5,6 millions d'actions en circulation.
0	La transaction est soumise à l'approbation d'un panel d'administrateurs désintéressés, a déclaré la société, ajoutant que l'approbation des actionnaires n'était pas nécessaire.
1	Rejoignez le photographe professionnel Nikon, Imran Ahmad, pour un après-midi d'« ART LIQUIDE » à Kuala Lumpur...
0	JOYEUX ANNIVERSAIRE joycelyn_n ah !!!
1	Ps: maintenant quitté jskpk pas encore anniversaire, ralenti lah u!
1	Ce fut un mois merveilleux de vous avoir au bureau.
0	Vous allez vous manquer tous les deux !
0	Bonne chance...
1	BRUXELLES, 10 février (Xinhua) -- L'Organisation du Traité de l'Atlantique Nord (OTAN) a décidé d'admettre la Pologne, la Hongrie et la République tchèque début mars, a déclaré mercredi un responsable de l'organisation.
1	Le responsable a déclaré que l'adhésion était prévue pour début mars, mais aucune date précise n'a encore été fixée.
1	Il a ajouté qu'une cérémonie d'adhésion aurait toujours lieu lors du sommet de l'OTAN à Washington les 24 et 25 avril.
1	L'adhésion en mars permettra aux trois pays d'être éligibles pour signer les documents du sommet qui comprendront le nouveau concept stratégique de l'alliance et le plan de développement post-Madrid, a ajouté le responsable.
1	L'alliance militaire occidentale a invité les trois pays d'Europe centrale et orientale à rejoindre le bloc des 16 nations en juillet 1997 lors du sommet de Madrid.
1	Les trois pays ont terminé toutes les formalités nécessaires à l'adhésion après que le parlement hongrois a ratifié le traité d'adhésion mardi.
0	La Roumanie, la Slovénie, la Lettonie, l'Estonie, la Lituanie et la Bulgarie sont également candidats à l'adhésion à l'OTAN.
0	@Sonanini23 @ImShikaOkay Heheheheh !
1	tmr votre dernier papier non?
0	À l'arrière, vous pouvez profiter !
1	Comme comment je fais en ce moment !
0	@MoltenMuffins @S8DWL oh attendez une autre histoire.
1	Bouchon de vidange Bionix, pas de vidange de jour de lavage de véhicule.
0	MDR
1	Rejoignez le photographe professionnel Nikon, Imran Ahmad en août 2013 pour le Nikon Day à Singapour, alors qu'il présente le...
1	LE CAP, Afrique du Sud (AP) -- Un autre homme a été arrêté en lien avec les attentats à la bombe perpétrés contre des ambassades américaines au Kenya et en Tanzanie l'année dernière, qui ont fait 224 morts, a annoncé aujourd'hui la police.
0	"""Je peux confirmer qu'un individu a été arrêté en lien avec les attentats à la bombe contre l'ambassade et que le FBI a été impliqué"" dans l'arrestation, a déclaré le porte-parole de la police, le Capt."
0	dit Rod Beer.
0	Beer a déclaré qu'il ne savait pas où l'homme était détenu ni plus de détails.
0	L'arrestation a porté à neuf le nombre de personnes en garde à vue en lien avec les attentats à la bombe.
1	Les autorités américaines ont prévu une conférence de presse plus tard dans la journée à New York.
1	Le journal Cape Argus a rapporté aujourd'hui qu'un Tanzanien avait été arrêté et que les autorités recherchaient des complices.
0	L'Argus a cité le responsable de l'immigration Jurie de Wet disant que les arrestations découlaient d'informations sur les demandes d'asile et de résidence temporaire au Cap.
0	L'ambassade des États-Unis à Pretoria n'a fait aucun commentaire.
0	Dix-sept personnes ont été inculpées dans cette affaire.
0	Huit d'entre eux sont en détention, mais les autres sont restés des fugitifs, dont le radical saoudien Oussama ben Laden.
1	On ne savait pas dans l'immédiat si l'arrestation annoncée aujourd'hui découlait de l'acte d'accusation.
0	Ben Laden, qui est accusé d'avoir organisé l'attaque, figure sur la liste des 10 personnes les plus recherchées du FBI.
0	Une récompense de 5 millions de dollars a été offerte pour sa capture.
1	Les bombes ont explosé presque simultanément le 7 août 1998 dans les ambassades américaines à Nairobi, au Kenya et à Dar es Salaam, en Tanzanie.
1	Yoga anti-âge avec Prakash Singh Bisht, 19 \-20 octobre, Chevron House.
1	Inscrivez-vous aujourd'hui pour votre place!
1	En route pour Hong Kong :) jiamingyooo va me manquer :( on se retrouve là-bas dans quelques jours
1	mon icône était une erreur mais maintenant ça a l'air cool
0	@JeromeThong idk.
1	Peut-être qu'un jour tu te réveilleras en te sentant yolo
1	J'ai été heureux de noter que votre article du 23 octobre dans le Centennial Journal reconnaissait le concept de fonds monétaire comme l'un des événements importants du siècle dernier.
1	En fait, il y a environ deux ans, le Journal a classé la création du fonds monétaire comme l'un des 10 événements les plus importants dans le monde de la finance au 20e siècle.
0	Mais le Fonds de réserve, le premier fonds monétaire américain, n'a pas été nommé, pas plus que les créateurs du concept de fonds monétaire, Harry Brown et moi-même.
0	Nous avons innové dans les rachats par téléphone, les dividendes quotidiens, l'élimination totale des certificats d'actions et le prix constant de 1 $ par action, tout cela a été soigneusement pensé et non le résultat d'une inadvertance de la part de la SEC.
0	BRUCE R. BENT Président The Reserve Fund New York
0	Photo : #selfie du petit-déjeuner.
1	(au 1762 The Gourmet Deli Co)
1	LA HAVANE (AP) -- Le père d'Elian Gonzalez a déclaré dans une lettre publiée mercredi qu'il souhaitait que des diplomates cubains basés à Washington rencontrent son fils de 6 ans à Miami et vérifient son état.
1	"""Nous ne sommes pas seulement inquiets de son enlèvement prolongé"", a écrit Juan Miguel Gonzalez dans une lettre publiée en première page du quotidien du Parti communiste Granma."
1	``Nous manquons d'informations directes sur les conditions concrètes auxquelles il est soumis dans sa vie quotidienne.''
0	Il n'y a pas eu de réponse immédiate du gouvernement américain à cette demande.
0	Il était susceptible d'être opposé par les proches d'Elian à Miami, qui se battent pour garder le garçon aux États-Unis et qui ont déclaré qu'ils pensaient que Gonzalez était contrôlé par le gouvernement de Fidel Castro.
1	"Des centaines d'anciens combattants de la révolution qui a porté Castro au pouvoir il y a 42 ans se sont réunis mercredi soir pour dénoncer les ""vers"" de Miami qui soutiennent le maintien d'Elian aux Etats-Unis."
0	Avec Castro et d'autres dirigeants révolutionnaires historiques assis au premier rang du Palais des Conventions de La Havane, une série d'anciens guérilleros a appelé au retour de « notre Elian » à son père sur l'île communiste.
1	Gonzalez avait écrit une lettre plus tôt cette semaine au procureur général Janet Reno, exigeant qu'Elian lui soit rendu et disant qu'il ne reconnaissait pas les tribunaux saisis de la bataille pour la garde.
0	Le ministère de la Justice a déclaré qu'il examinait cette lettre.
1	La deuxième lettre de Gonzalez à Reno en deux semaines a été publiée à Granma mardi.
1	"""Je m'oppose formellement aux mesures légales prises ou en cours par ceux qui retiennent arbitrairement Elian"", a déclaré Gonzalez dans une lettre datée de lundi."
0	Dans la lettre, Gonzalez a déclaré qu'il ne reconnaissait pas la compétence du système judiciaire américain, qui évalue une tentative des proches d'Elian à Miami de bloquer son retour à Cuba.
1	Elian est au centre d'une bataille internationale pour la garde de ses enfants depuis qu'il a été retrouvé dans une chambre à air au large des côtes de la Floride le 25 novembre.
0	La mère du garçon et 10 autres personnes sont mortes lorsque leur bateau a coulé sur le chemin de Cuba aux États-Unis.
0	Elian reste chez son grand-oncle paternel Lazaro Gonzalez, qui se bat pour garder le garçon avec lui aux États-Unis.
0	Des exilés cubains à Miami disent que la mère du garçon est morte pour lui donner la liberté aux États-Unis, tandis que le gouvernement cubain maintient qu'Elian est mal éloigné de son père.
0	"""Juan Miguel ne doit pas avoir écrit la lettre lui-même"", a déclaré Armando Gutierrez, porte-parole des proches d'Elian à Miami."
0	"""Castro doit rêver que la famille autorise des espions cubains à entrer dans la maison de Lazaro Gonzalez."""
1	Les avocats des proches à Miami ont déposé un mémoire devant un tribunal fédéral lundi affirmant que le service d'immigration et de naturalisation ne peut pas renvoyer Elian à Cuba sans tenir une audience d'asile politique.
0	Les avocats du gouvernement américain ont décidé de rejeter le procès des proches de Miami, arguant qu'ils n'avaient aucun statut juridique dans le cas du garçon.
1	L'INS a décidé le mois dernier que seul le père d'Elian avait le droit de parler au nom du garçon en matière d'immigration.
1	@MarcGrubwork haha ​​no la je fais juste de la boxe et du muay thaï pour le moment.
0	Je n'appellerais pas ça ma passion, plutôt un passe-temps.
0	Comment vas-tu ?
0	Bientôt l'armée ?
1	Je suis déjà arrivé à l'aéroport de Gimpo maintenant ~ je veux rentrer chez moi .. si fatigué mais si amusant! ~ haha!
0	^^
1	BUFFALO, N.Y. (AP) - Le Dr Barnett Slepian, tout juste de retour de la synagogue, faisait chauffer de la soupe dans sa cuisine l'automne dernier lorsqu'il a été abattu d'un seul coup de feu à travers une fenêtre.
0	Le tueur de Slepian est toujours en fuite.
0	Mais pour la première fois, les autorités ont nommé un suspect dans le meurtre de l'activiste anti-avortement James Kopp.
1	"""Aujourd'hui, je suis ici pour vous dire que nous avons notre suspect"", a déclaré Bernard Tolbert, agent spécial en charge du bureau du FBI à Buffalo."
1	Kopp, 44 ans, de St. Albans, Vermont, a fait l'objet d'une chasse à l'homme internationale en novembre lorsqu'il a été appelé à témoigner dans l'affaire.
1	Il a été inculpé jeudi dans des plaintes étatiques et fédérales de meurtre au deuxième degré et d'avoir violé la loi sur la liberté d'accès aux entrées dans les cliniques en recourant à la force meurtrière contre un médecin spécialisé dans l'avortement.
0	Les deux chefs d'accusation sont passibles d'une peine pouvant aller jusqu'à la prison à vie.
0	L'accusation fédérale est également passible d'une amende pouvant aller jusqu'à 250 000 $.
0	Le sort de Kopp reste inconnu.
1	Il a été vu pour la dernière fois le 3 novembre, la veille du jour où les autorités ont émis un mandat de témoin important dans la fusillade de Slepian dans l'espoir de l'interroger.
1	Jusqu'à jeudi, ils n'avaient pas traité Kopp de suspect.
1	Les enquêteurs n'ont pas voulu divulguer les preuves contre Kopp, mais ont déclaré que la découverte le mois dernier d'un fusil équipé d'une lunette enterré près de la maison de Slepian représentait une percée majeure.
0	Slepian, 52 ans, a été abattu avec un fusil.
0	Kopp a également été lié, grâce à des tests ADN, à une mèche de cheveux trouvée près de l'endroit où le tireur d'élite a tiré, ont déclaré des sources policières.
1	Surnommé le « chien atomique » dans les milieux anti-avortement, Kopp avait été arrêté dans plusieurs États depuis 1990 pour avoir protesté contre l'avortement.
